semester,week_day,hour,minute,num_people
Fall%202015,0,8,30,166
Fall%202015,0,8,31,166
Fall%202015,0,8,32,166
Fall%202015,0,8,33,166
Fall%202015,0,8,34,166
Fall%202015,0,8,35,166
Fall%202015,0,8,36,166
Fall%202015,0,8,37,166
Fall%202015,0,8,38,166
Fall%202015,0,8,39,166
Fall%202015,0,8,40,166
Fall%202015,0,8,41,166
Fall%202015,0,8,42,166
Fall%202015,0,8,43,166
Fall%202015,0,8,44,166
Fall%202015,0,8,45,166
Fall%202015,0,8,46,166
Fall%202015,0,8,47,166
Fall%202015,0,8,48,166
Fall%202015,0,8,49,166
Fall%202015,0,8,50,166
Fall%202015,0,8,51,166
Fall%202015,0,8,52,166
Fall%202015,0,8,53,166
Fall%202015,0,8,54,166
Fall%202015,0,8,55,166
Fall%202015,0,8,56,166
Fall%202015,0,8,57,166
Fall%202015,0,8,58,166
Fall%202015,0,8,59,166
Fall%202015,0,9,0,1090
Fall%202015,0,9,1,1090
Fall%202015,0,9,2,1090
Fall%202015,0,9,3,1090
Fall%202015,0,9,4,1090
Fall%202015,0,9,5,1090
Fall%202015,0,9,6,1090
Fall%202015,0,9,7,1090
Fall%202015,0,9,8,1090
Fall%202015,0,9,9,1090
Fall%202015,0,9,10,1090
Fall%202015,0,9,11,1090
Fall%202015,0,9,12,1090
Fall%202015,0,9,13,1090
Fall%202015,0,9,14,1090
Fall%202015,0,9,15,1090
Fall%202015,0,9,16,1090
Fall%202015,0,9,17,1090
Fall%202015,0,9,18,1090
Fall%202015,0,9,19,1090
Fall%202015,0,9,20,1090
Fall%202015,0,9,21,1090
Fall%202015,0,9,22,1090
Fall%202015,0,9,23,1090
Fall%202015,0,9,24,1090
Fall%202015,0,9,25,1090
Fall%202015,0,9,26,1090
Fall%202015,0,9,27,1090
Fall%202015,0,9,28,1090
Fall%202015,0,9,29,1090
Fall%202015,0,9,30,1090
Fall%202015,0,9,31,1090
Fall%202015,0,9,32,1090
Fall%202015,0,9,33,1090
Fall%202015,0,9,34,1090
Fall%202015,0,9,35,1090
Fall%202015,0,9,36,1090
Fall%202015,0,9,37,1090
Fall%202015,0,9,38,1090
Fall%202015,0,9,39,1090
Fall%202015,0,9,40,1090
Fall%202015,0,9,41,1090
Fall%202015,0,9,42,1090
Fall%202015,0,9,43,1090
Fall%202015,0,9,44,1090
Fall%202015,0,9,45,1090
Fall%202015,0,9,46,1090
Fall%202015,0,9,47,1090
Fall%202015,0,9,48,1090
Fall%202015,0,9,49,1090
Fall%202015,0,9,50,38
Fall%202015,0,9,51,38
Fall%202015,0,9,52,38
Fall%202015,0,9,53,38
Fall%202015,0,9,54,38
Fall%202015,0,9,55,38
Fall%202015,0,9,56,38
Fall%202015,0,9,57,38
Fall%202015,0,9,58,38
Fall%202015,0,9,59,38
Fall%202015,0,10,0,1336
Fall%202015,0,10,1,1336
Fall%202015,0,10,2,1336
Fall%202015,0,10,3,1336
Fall%202015,0,10,4,1336
Fall%202015,0,10,5,1336
Fall%202015,0,10,6,1336
Fall%202015,0,10,7,1336
Fall%202015,0,10,8,1336
Fall%202015,0,10,9,1336
Fall%202015,0,10,10,1336
Fall%202015,0,10,11,1336
Fall%202015,0,10,12,1336
Fall%202015,0,10,13,1336
Fall%202015,0,10,14,1336
Fall%202015,0,10,15,1336
Fall%202015,0,10,16,1336
Fall%202015,0,10,17,1336
Fall%202015,0,10,18,1336
Fall%202015,0,10,19,1336
Fall%202015,0,10,20,1336
Fall%202015,0,10,21,1336
Fall%202015,0,10,22,1336
Fall%202015,0,10,23,1336
Fall%202015,0,10,24,1336
Fall%202015,0,10,25,1336
Fall%202015,0,10,26,1336
Fall%202015,0,10,27,1336
Fall%202015,0,10,28,1336
Fall%202015,0,10,29,1336
Fall%202015,0,10,30,1336
Fall%202015,0,10,31,1336
Fall%202015,0,10,32,1336
Fall%202015,0,10,33,1336
Fall%202015,0,10,34,1336
Fall%202015,0,10,35,1336
Fall%202015,0,10,36,1336
Fall%202015,0,10,37,1336
Fall%202015,0,10,38,1336
Fall%202015,0,10,39,1336
Fall%202015,0,10,40,1336
Fall%202015,0,10,41,1336
Fall%202015,0,10,42,1336
Fall%202015,0,10,43,1336
Fall%202015,0,10,44,1336
Fall%202015,0,10,45,1336
Fall%202015,0,10,46,1336
Fall%202015,0,10,47,1336
Fall%202015,0,10,48,1336
Fall%202015,0,10,49,1336
Fall%202015,0,10,50,65
Fall%202015,0,10,51,65
Fall%202015,0,10,52,65
Fall%202015,0,10,53,65
Fall%202015,0,10,54,65
Fall%202015,0,10,55,65
Fall%202015,0,10,56,65
Fall%202015,0,10,57,65
Fall%202015,0,10,58,65
Fall%202015,0,10,59,65
Fall%202015,0,11,0,1079
Fall%202015,0,11,1,1079
Fall%202015,0,11,2,1079
Fall%202015,0,11,3,1079
Fall%202015,0,11,4,1079
Fall%202015,0,11,5,1079
Fall%202015,0,11,6,1079
Fall%202015,0,11,7,1079
Fall%202015,0,11,8,1079
Fall%202015,0,11,9,1079
Fall%202015,0,11,10,1079
Fall%202015,0,11,11,1079
Fall%202015,0,11,12,1079
Fall%202015,0,11,13,1079
Fall%202015,0,11,14,1079
Fall%202015,0,11,15,1079
Fall%202015,0,11,16,1079
Fall%202015,0,11,17,1079
Fall%202015,0,11,18,1079
Fall%202015,0,11,19,1079
Fall%202015,0,11,20,1079
Fall%202015,0,11,21,1079
Fall%202015,0,11,22,1079
Fall%202015,0,11,23,1079
Fall%202015,0,11,24,1079
Fall%202015,0,11,25,1079
Fall%202015,0,11,26,1079
Fall%202015,0,11,27,1079
Fall%202015,0,11,28,1079
Fall%202015,0,11,29,1079
Fall%202015,0,11,30,1079
Fall%202015,0,11,31,1079
Fall%202015,0,11,32,1079
Fall%202015,0,11,33,1079
Fall%202015,0,11,34,1079
Fall%202015,0,11,35,1079
Fall%202015,0,11,36,1079
Fall%202015,0,11,37,1079
Fall%202015,0,11,38,1079
Fall%202015,0,11,39,1079
Fall%202015,0,11,40,1079
Fall%202015,0,11,41,1079
Fall%202015,0,11,42,1079
Fall%202015,0,11,43,1079
Fall%202015,0,11,44,1079
Fall%202015,0,11,45,1079
Fall%202015,0,11,46,1079
Fall%202015,0,11,47,1079
Fall%202015,0,11,48,1079
Fall%202015,0,11,49,1079
Fall%202015,0,11,50,19
Fall%202015,0,11,51,19
Fall%202015,0,11,52,19
Fall%202015,0,11,53,19
Fall%202015,0,11,54,19
Fall%202015,0,11,55,19
Fall%202015,0,11,56,19
Fall%202015,0,11,57,19
Fall%202015,0,11,58,19
Fall%202015,0,11,59,19
Fall%202015,0,12,0,951
Fall%202015,0,12,1,951
Fall%202015,0,12,2,951
Fall%202015,0,12,3,951
Fall%202015,0,12,4,951
Fall%202015,0,12,5,951
Fall%202015,0,12,6,951
Fall%202015,0,12,7,951
Fall%202015,0,12,8,951
Fall%202015,0,12,9,951
Fall%202015,0,12,10,951
Fall%202015,0,12,11,951
Fall%202015,0,12,12,951
Fall%202015,0,12,13,951
Fall%202015,0,12,14,951
Fall%202015,0,12,15,951
Fall%202015,0,12,16,951
Fall%202015,0,12,17,951
Fall%202015,0,12,18,951
Fall%202015,0,12,19,951
Fall%202015,0,12,20,951
Fall%202015,0,12,21,951
Fall%202015,0,12,22,951
Fall%202015,0,12,23,951
Fall%202015,0,12,24,951
Fall%202015,0,12,25,951
Fall%202015,0,12,26,951
Fall%202015,0,12,27,951
Fall%202015,0,12,28,951
Fall%202015,0,12,29,951
Fall%202015,0,12,30,951
Fall%202015,0,12,31,951
Fall%202015,0,12,32,951
Fall%202015,0,12,33,951
Fall%202015,0,12,34,951
Fall%202015,0,12,35,951
Fall%202015,0,12,36,951
Fall%202015,0,12,37,951
Fall%202015,0,12,38,951
Fall%202015,0,12,39,951
Fall%202015,0,12,40,951
Fall%202015,0,12,41,951
Fall%202015,0,12,42,951
Fall%202015,0,12,43,951
Fall%202015,0,12,44,951
Fall%202015,0,12,45,951
Fall%202015,0,12,46,951
Fall%202015,0,12,47,951
Fall%202015,0,12,48,951
Fall%202015,0,12,49,951
Fall%202015,0,12,50,4
Fall%202015,0,12,51,4
Fall%202015,0,12,52,4
Fall%202015,0,12,53,4
Fall%202015,0,12,54,4
Fall%202015,0,12,55,4
Fall%202015,0,12,56,4
Fall%202015,0,12,57,4
Fall%202015,0,12,58,4
Fall%202015,0,12,59,4
Fall%202015,0,13,0,1162
Fall%202015,0,13,1,1162
Fall%202015,0,13,2,1162
Fall%202015,0,13,3,1162
Fall%202015,0,13,4,1162
Fall%202015,0,13,5,1162
Fall%202015,0,13,6,1162
Fall%202015,0,13,7,1162
Fall%202015,0,13,8,1162
Fall%202015,0,13,9,1162
Fall%202015,0,13,10,1162
Fall%202015,0,13,11,1162
Fall%202015,0,13,12,1162
Fall%202015,0,13,13,1162
Fall%202015,0,13,14,1162
Fall%202015,0,13,15,1162
Fall%202015,0,13,16,1162
Fall%202015,0,13,17,1162
Fall%202015,0,13,18,1162
Fall%202015,0,13,19,1162
Fall%202015,0,13,20,1162
Fall%202015,0,13,21,1162
Fall%202015,0,13,22,1162
Fall%202015,0,13,23,1162
Fall%202015,0,13,24,1162
Fall%202015,0,13,25,1162
Fall%202015,0,13,26,1162
Fall%202015,0,13,27,1162
Fall%202015,0,13,28,1162
Fall%202015,0,13,29,1162
Fall%202015,0,13,30,1158
Fall%202015,0,13,31,1158
Fall%202015,0,13,32,1158
Fall%202015,0,13,33,1158
Fall%202015,0,13,34,1158
Fall%202015,0,13,35,1158
Fall%202015,0,13,36,1158
Fall%202015,0,13,37,1158
Fall%202015,0,13,38,1158
Fall%202015,0,13,39,1158
Fall%202015,0,13,40,1158
Fall%202015,0,13,41,1158
Fall%202015,0,13,42,1158
Fall%202015,0,13,43,1158
Fall%202015,0,13,44,1158
Fall%202015,0,13,45,1158
Fall%202015,0,13,46,1158
Fall%202015,0,13,47,1158
Fall%202015,0,13,48,1158
Fall%202015,0,13,49,1158
Fall%202015,0,13,50,49
Fall%202015,0,13,51,49
Fall%202015,0,13,52,49
Fall%202015,0,13,53,49
Fall%202015,0,13,54,49
Fall%202015,0,13,55,49
Fall%202015,0,13,56,49
Fall%202015,0,13,57,49
Fall%202015,0,13,58,49
Fall%202015,0,13,59,49
Fall%202015,0,14,0,842
Fall%202015,0,14,1,842
Fall%202015,0,14,2,842
Fall%202015,0,14,3,842
Fall%202015,0,14,4,842
Fall%202015,0,14,5,842
Fall%202015,0,14,6,842
Fall%202015,0,14,7,842
Fall%202015,0,14,8,842
Fall%202015,0,14,9,842
Fall%202015,0,14,10,842
Fall%202015,0,14,11,842
Fall%202015,0,14,12,842
Fall%202015,0,14,13,842
Fall%202015,0,14,14,842
Fall%202015,0,14,15,842
Fall%202015,0,14,16,842
Fall%202015,0,14,17,842
Fall%202015,0,14,18,842
Fall%202015,0,14,19,842
Fall%202015,0,14,20,842
Fall%202015,0,14,21,842
Fall%202015,0,14,22,842
Fall%202015,0,14,23,842
Fall%202015,0,14,24,842
Fall%202015,0,14,25,842
Fall%202015,0,14,26,842
Fall%202015,0,14,27,842
Fall%202015,0,14,28,842
Fall%202015,0,14,29,842
Fall%202015,0,14,30,842
Fall%202015,0,14,31,842
Fall%202015,0,14,32,842
Fall%202015,0,14,33,842
Fall%202015,0,14,34,842
Fall%202015,0,14,35,842
Fall%202015,0,14,36,842
Fall%202015,0,14,37,842
Fall%202015,0,14,38,842
Fall%202015,0,14,39,842
Fall%202015,0,14,40,842
Fall%202015,0,14,41,842
Fall%202015,0,14,42,842
Fall%202015,0,14,43,842
Fall%202015,0,14,44,842
Fall%202015,0,14,45,842
Fall%202015,0,14,46,842
Fall%202015,0,14,47,842
Fall%202015,0,14,48,842
Fall%202015,0,14,49,842
Fall%202015,0,14,50,29
Fall%202015,0,14,51,29
Fall%202015,0,14,52,29
Fall%202015,0,14,53,29
Fall%202015,0,14,54,29
Fall%202015,0,14,55,29
Fall%202015,0,14,56,29
Fall%202015,0,14,57,29
Fall%202015,0,14,58,29
Fall%202015,0,14,59,29
Fall%202015,0,15,0,331
Fall%202015,0,15,1,331
Fall%202015,0,15,2,331
Fall%202015,0,15,3,331
Fall%202015,0,15,4,331
Fall%202015,0,15,5,331
Fall%202015,0,15,6,331
Fall%202015,0,15,7,331
Fall%202015,0,15,8,331
Fall%202015,0,15,9,331
Fall%202015,0,15,10,331
Fall%202015,0,15,11,331
Fall%202015,0,15,12,331
Fall%202015,0,15,13,331
Fall%202015,0,15,14,331
Fall%202015,0,15,15,331
Fall%202015,0,15,16,331
Fall%202015,0,15,17,331
Fall%202015,0,15,18,331
Fall%202015,0,15,19,331
Fall%202015,0,15,20,331
Fall%202015,0,15,21,331
Fall%202015,0,15,22,331
Fall%202015,0,15,23,331
Fall%202015,0,15,24,331
Fall%202015,0,15,25,331
Fall%202015,0,15,26,331
Fall%202015,0,15,27,331
Fall%202015,0,15,28,331
Fall%202015,0,15,29,331
Fall%202015,0,15,30,316
Fall%202015,0,15,31,316
Fall%202015,0,15,32,316
Fall%202015,0,15,33,316
Fall%202015,0,15,34,316
Fall%202015,0,15,35,316
Fall%202015,0,15,36,316
Fall%202015,0,15,37,316
Fall%202015,0,15,38,316
Fall%202015,0,15,39,316
Fall%202015,0,15,40,316
Fall%202015,0,15,41,316
Fall%202015,0,15,42,316
Fall%202015,0,15,43,316
Fall%202015,0,15,44,316
Fall%202015,0,15,45,316
Fall%202015,0,15,46,316
Fall%202015,0,15,47,316
Fall%202015,0,15,48,316
Fall%202015,0,15,49,316
Fall%202015,0,15,50,298
Fall%202015,0,15,51,298
Fall%202015,0,15,52,298
Fall%202015,0,15,53,298
Fall%202015,0,15,54,298
Fall%202015,0,15,55,298
Fall%202015,0,15,56,298
Fall%202015,0,15,57,298
Fall%202015,0,15,58,298
Fall%202015,0,15,59,298
Fall%202015,0,16,0,315
Fall%202015,0,16,1,315
Fall%202015,0,16,2,315
Fall%202015,0,16,3,315
Fall%202015,0,16,4,315
Fall%202015,0,16,5,315
Fall%202015,0,16,6,315
Fall%202015,0,16,7,315
Fall%202015,0,16,8,315
Fall%202015,0,16,9,315
Fall%202015,0,16,10,315
Fall%202015,0,16,11,315
Fall%202015,0,16,12,315
Fall%202015,0,16,13,315
Fall%202015,0,16,14,315
Fall%202015,0,16,15,315
Fall%202015,0,16,16,315
Fall%202015,0,16,17,315
Fall%202015,0,16,18,315
Fall%202015,0,16,19,315
Fall%202015,0,16,20,293
Fall%202015,0,16,21,293
Fall%202015,0,16,22,293
Fall%202015,0,16,23,293
Fall%202015,0,16,24,293
Fall%202015,0,16,25,293
Fall%202015,0,16,26,293
Fall%202015,0,16,27,293
Fall%202015,0,16,28,293
Fall%202015,0,16,29,293
Fall%202015,0,16,30,293
Fall%202015,0,16,31,293
Fall%202015,0,16,32,293
Fall%202015,0,16,33,293
Fall%202015,0,16,34,293
Fall%202015,0,16,35,293
Fall%202015,0,16,36,293
Fall%202015,0,16,37,293
Fall%202015,0,16,38,293
Fall%202015,0,16,39,293
Fall%202015,0,16,40,293
Fall%202015,0,16,41,293
Fall%202015,0,16,42,293
Fall%202015,0,16,43,293
Fall%202015,0,16,44,293
Fall%202015,0,16,45,293
Fall%202015,0,16,46,293
Fall%202015,0,16,47,293
Fall%202015,0,16,48,293
Fall%202015,0,16,49,293
Fall%202015,0,16,50,293
Fall%202015,0,16,51,293
Fall%202015,0,16,52,293
Fall%202015,0,16,53,293
Fall%202015,0,16,54,293
Fall%202015,0,16,55,293
Fall%202015,0,16,56,293
Fall%202015,0,16,57,293
Fall%202015,0,16,58,293
Fall%202015,0,16,59,293
Fall%202015,0,17,0,293
Fall%202015,0,17,1,293
Fall%202015,0,17,2,293
Fall%202015,0,17,3,293
Fall%202015,0,17,4,293
Fall%202015,0,17,5,293
Fall%202015,0,17,6,293
Fall%202015,0,17,7,293
Fall%202015,0,17,8,293
Fall%202015,0,17,9,293
Fall%202015,0,17,10,293
Fall%202015,0,17,11,293
Fall%202015,0,17,12,293
Fall%202015,0,17,13,293
Fall%202015,0,17,14,293
Fall%202015,0,17,15,293
Fall%202015,0,17,16,293
Fall%202015,0,17,17,293
Fall%202015,0,17,18,293
Fall%202015,0,17,19,293
Fall%202015,0,17,20,274
Fall%202015,0,17,21,274
Fall%202015,0,17,22,274
Fall%202015,0,17,23,274
Fall%202015,0,17,24,274
Fall%202015,0,17,25,274
Fall%202015,0,17,26,274
Fall%202015,0,17,27,274
Fall%202015,0,17,28,274
Fall%202015,0,17,29,274
Fall%202015,0,17,30,17
Fall%202015,0,17,31,17
Fall%202015,0,17,32,17
Fall%202015,0,17,33,17
Fall%202015,0,17,34,17
Fall%202015,0,17,35,17
Fall%202015,0,17,36,17
Fall%202015,0,17,37,17
Fall%202015,0,17,38,17
Fall%202015,0,17,39,17
Fall%202015,0,17,40,17
Fall%202015,0,17,41,17
Fall%202015,0,17,42,17
Fall%202015,0,17,43,17
Fall%202015,0,17,44,17
Fall%202015,0,17,45,17
Fall%202015,0,17,46,17
Fall%202015,0,17,47,17
Fall%202015,0,17,48,17
Fall%202015,0,17,49,17
Fall%202015,0,18,30,3
Fall%202015,0,18,31,3
Fall%202015,0,18,32,3
Fall%202015,0,18,33,3
Fall%202015,0,18,34,3
Fall%202015,0,18,35,3
Fall%202015,0,18,36,3
Fall%202015,0,18,37,3
Fall%202015,0,18,38,3
Fall%202015,0,18,39,3
Fall%202015,0,18,40,3
Fall%202015,0,18,41,3
Fall%202015,0,18,42,3
Fall%202015,0,18,43,3
Fall%202015,0,18,44,3
Fall%202015,0,18,45,3
Fall%202015,0,18,46,3
Fall%202015,0,18,47,3
Fall%202015,0,18,48,3
Fall%202015,0,18,49,3
Fall%202015,0,18,50,3
Fall%202015,0,18,51,3
Fall%202015,0,18,52,3
Fall%202015,0,18,53,3
Fall%202015,0,18,54,3
Fall%202015,0,18,55,3
Fall%202015,0,18,56,3
Fall%202015,0,18,57,3
Fall%202015,0,18,58,3
Fall%202015,0,18,59,3
Fall%202015,0,19,0,3
Fall%202015,0,19,1,3
Fall%202015,0,19,2,3
Fall%202015,0,19,3,3
Fall%202015,0,19,4,3
Fall%202015,0,19,5,3
Fall%202015,0,19,6,3
Fall%202015,0,19,7,3
Fall%202015,0,19,8,3
Fall%202015,0,19,9,3
Fall%202015,0,19,10,3
Fall%202015,0,19,11,3
Fall%202015,0,19,12,3
Fall%202015,0,19,13,3
Fall%202015,0,19,14,3
Fall%202015,0,19,15,3
Fall%202015,0,19,16,3
Fall%202015,0,19,17,3
Fall%202015,0,19,18,3
Fall%202015,0,19,19,3
Fall%202015,0,19,20,3
Fall%202015,0,19,21,3
Fall%202015,0,19,22,3
Fall%202015,0,19,23,3
Fall%202015,0,19,24,3
Fall%202015,0,19,25,3
Fall%202015,0,19,26,3
Fall%202015,0,19,27,3
Fall%202015,0,19,28,3
Fall%202015,0,19,29,3
Fall%202015,0,19,30,3
Fall%202015,0,19,31,3
Fall%202015,0,19,32,3
Fall%202015,0,19,33,3
Fall%202015,0,19,34,3
Fall%202015,0,19,35,3
Fall%202015,0,19,36,3
Fall%202015,0,19,37,3
Fall%202015,0,19,38,3
Fall%202015,0,19,39,3
Fall%202015,0,19,40,3
Fall%202015,0,19,41,3
Fall%202015,0,19,42,3
Fall%202015,0,19,43,3
Fall%202015,0,19,44,3
Fall%202015,0,19,45,3
Fall%202015,0,19,46,3
Fall%202015,0,19,47,3
Fall%202015,0,19,48,3
Fall%202015,0,19,49,3
Fall%202015,0,19,50,3
Fall%202015,0,19,51,3
Fall%202015,0,19,52,3
Fall%202015,0,19,53,3
Fall%202015,0,19,54,3
Fall%202015,0,19,55,3
Fall%202015,0,19,56,3
Fall%202015,0,19,57,3
Fall%202015,0,19,58,3
Fall%202015,0,19,59,3
Fall%202015,1,8,0,9
Fall%202015,1,8,1,9
Fall%202015,1,8,2,9
Fall%202015,1,8,3,9
Fall%202015,1,8,4,9
Fall%202015,1,8,5,9
Fall%202015,1,8,6,9
Fall%202015,1,8,7,9
Fall%202015,1,8,8,9
Fall%202015,1,8,9,9
Fall%202015,1,8,10,9
Fall%202015,1,8,11,9
Fall%202015,1,8,12,9
Fall%202015,1,8,13,9
Fall%202015,1,8,14,9
Fall%202015,1,8,15,9
Fall%202015,1,8,16,9
Fall%202015,1,8,17,9
Fall%202015,1,8,18,9
Fall%202015,1,8,19,9
Fall%202015,1,8,20,9
Fall%202015,1,8,21,9
Fall%202015,1,8,22,9
Fall%202015,1,8,23,9
Fall%202015,1,8,24,9
Fall%202015,1,8,25,9
Fall%202015,1,8,26,9
Fall%202015,1,8,27,9
Fall%202015,1,8,28,9
Fall%202015,1,8,29,9
Fall%202015,1,8,30,9
Fall%202015,1,8,31,9
Fall%202015,1,8,32,9
Fall%202015,1,8,33,9
Fall%202015,1,8,34,9
Fall%202015,1,8,35,9
Fall%202015,1,8,36,9
Fall%202015,1,8,37,9
Fall%202015,1,8,38,9
Fall%202015,1,8,39,9
Fall%202015,1,8,40,9
Fall%202015,1,8,41,9
Fall%202015,1,8,42,9
Fall%202015,1,8,43,9
Fall%202015,1,8,44,9
Fall%202015,1,8,45,9
Fall%202015,1,8,46,9
Fall%202015,1,8,47,9
Fall%202015,1,8,48,9
Fall%202015,1,8,49,9
Fall%202015,1,9,0,844
Fall%202015,1,9,1,844
Fall%202015,1,9,2,844
Fall%202015,1,9,3,844
Fall%202015,1,9,4,844
Fall%202015,1,9,5,844
Fall%202015,1,9,6,844
Fall%202015,1,9,7,844
Fall%202015,1,9,8,844
Fall%202015,1,9,9,844
Fall%202015,1,9,10,844
Fall%202015,1,9,11,844
Fall%202015,1,9,12,844
Fall%202015,1,9,13,844
Fall%202015,1,9,14,844
Fall%202015,1,9,15,844
Fall%202015,1,9,16,844
Fall%202015,1,9,17,844
Fall%202015,1,9,18,844
Fall%202015,1,9,19,844
Fall%202015,1,9,20,844
Fall%202015,1,9,21,844
Fall%202015,1,9,22,844
Fall%202015,1,9,23,844
Fall%202015,1,9,24,844
Fall%202015,1,9,25,844
Fall%202015,1,9,26,844
Fall%202015,1,9,27,844
Fall%202015,1,9,28,844
Fall%202015,1,9,29,844
Fall%202015,1,9,30,844
Fall%202015,1,9,31,844
Fall%202015,1,9,32,844
Fall%202015,1,9,33,844
Fall%202015,1,9,34,844
Fall%202015,1,9,35,844
Fall%202015,1,9,36,844
Fall%202015,1,9,37,844
Fall%202015,1,9,38,844
Fall%202015,1,9,39,844
Fall%202015,1,9,40,844
Fall%202015,1,9,41,844
Fall%202015,1,9,42,844
Fall%202015,1,9,43,844
Fall%202015,1,9,44,844
Fall%202015,1,9,45,844
Fall%202015,1,9,46,844
Fall%202015,1,9,47,844
Fall%202015,1,9,48,844
Fall%202015,1,9,49,844
Fall%202015,1,9,50,831
Fall%202015,1,9,51,831
Fall%202015,1,9,52,831
Fall%202015,1,9,53,831
Fall%202015,1,9,54,831
Fall%202015,1,9,55,831
Fall%202015,1,9,56,831
Fall%202015,1,9,57,831
Fall%202015,1,9,58,831
Fall%202015,1,9,59,831
Fall%202015,1,10,0,847
Fall%202015,1,10,1,847
Fall%202015,1,10,2,847
Fall%202015,1,10,3,847
Fall%202015,1,10,4,847
Fall%202015,1,10,5,847
Fall%202015,1,10,6,847
Fall%202015,1,10,7,847
Fall%202015,1,10,8,847
Fall%202015,1,10,9,847
Fall%202015,1,10,10,847
Fall%202015,1,10,11,847
Fall%202015,1,10,12,847
Fall%202015,1,10,13,847
Fall%202015,1,10,14,847
Fall%202015,1,10,15,847
Fall%202015,1,10,16,847
Fall%202015,1,10,17,847
Fall%202015,1,10,18,847
Fall%202015,1,10,19,847
Fall%202015,1,10,20,16
Fall%202015,1,10,21,16
Fall%202015,1,10,22,16
Fall%202015,1,10,23,16
Fall%202015,1,10,24,16
Fall%202015,1,10,25,16
Fall%202015,1,10,26,16
Fall%202015,1,10,27,16
Fall%202015,1,10,28,16
Fall%202015,1,10,29,16
Fall%202015,1,10,30,692
Fall%202015,1,10,31,692
Fall%202015,1,10,32,692
Fall%202015,1,10,33,692
Fall%202015,1,10,34,692
Fall%202015,1,10,35,692
Fall%202015,1,10,36,692
Fall%202015,1,10,37,692
Fall%202015,1,10,38,692
Fall%202015,1,10,39,692
Fall%202015,1,10,40,692
Fall%202015,1,10,41,692
Fall%202015,1,10,42,692
Fall%202015,1,10,43,692
Fall%202015,1,10,44,692
Fall%202015,1,10,45,692
Fall%202015,1,10,46,692
Fall%202015,1,10,47,692
Fall%202015,1,10,48,692
Fall%202015,1,10,49,692
Fall%202015,1,10,50,692
Fall%202015,1,10,51,692
Fall%202015,1,10,52,692
Fall%202015,1,10,53,692
Fall%202015,1,10,54,692
Fall%202015,1,10,55,692
Fall%202015,1,10,56,692
Fall%202015,1,10,57,692
Fall%202015,1,10,58,692
Fall%202015,1,10,59,692
Fall%202015,1,11,0,692
Fall%202015,1,11,1,692
Fall%202015,1,11,2,692
Fall%202015,1,11,3,692
Fall%202015,1,11,4,692
Fall%202015,1,11,5,692
Fall%202015,1,11,6,692
Fall%202015,1,11,7,692
Fall%202015,1,11,8,692
Fall%202015,1,11,9,692
Fall%202015,1,11,10,692
Fall%202015,1,11,11,692
Fall%202015,1,11,12,692
Fall%202015,1,11,13,692
Fall%202015,1,11,14,692
Fall%202015,1,11,15,692
Fall%202015,1,11,16,692
Fall%202015,1,11,17,692
Fall%202015,1,11,18,692
Fall%202015,1,11,19,692
Fall%202015,1,11,20,692
Fall%202015,1,11,21,692
Fall%202015,1,11,22,692
Fall%202015,1,11,23,692
Fall%202015,1,11,24,692
Fall%202015,1,11,25,692
Fall%202015,1,11,26,692
Fall%202015,1,11,27,692
Fall%202015,1,11,28,692
Fall%202015,1,11,29,692
Fall%202015,1,11,30,692
Fall%202015,1,11,31,692
Fall%202015,1,11,32,692
Fall%202015,1,11,33,692
Fall%202015,1,11,34,692
Fall%202015,1,11,35,692
Fall%202015,1,11,36,692
Fall%202015,1,11,37,692
Fall%202015,1,11,38,692
Fall%202015,1,11,39,692
Fall%202015,1,11,40,692
Fall%202015,1,11,41,692
Fall%202015,1,11,42,692
Fall%202015,1,11,43,692
Fall%202015,1,11,44,692
Fall%202015,1,11,45,692
Fall%202015,1,11,46,692
Fall%202015,1,11,47,692
Fall%202015,1,11,48,692
Fall%202015,1,11,49,692
Fall%202015,1,12,0,10
Fall%202015,1,12,1,10
Fall%202015,1,12,2,10
Fall%202015,1,12,3,10
Fall%202015,1,12,4,10
Fall%202015,1,12,5,10
Fall%202015,1,12,6,10
Fall%202015,1,12,7,10
Fall%202015,1,12,8,10
Fall%202015,1,12,9,10
Fall%202015,1,12,10,10
Fall%202015,1,12,11,10
Fall%202015,1,12,12,10
Fall%202015,1,12,13,10
Fall%202015,1,12,14,10
Fall%202015,1,12,15,10
Fall%202015,1,12,16,10
Fall%202015,1,12,17,10
Fall%202015,1,12,18,10
Fall%202015,1,12,19,10
Fall%202015,1,12,20,10
Fall%202015,1,12,21,10
Fall%202015,1,12,22,10
Fall%202015,1,12,23,10
Fall%202015,1,12,24,10
Fall%202015,1,12,25,10
Fall%202015,1,12,26,10
Fall%202015,1,12,27,10
Fall%202015,1,12,28,10
Fall%202015,1,12,29,10
Fall%202015,1,12,30,10
Fall%202015,1,12,31,10
Fall%202015,1,12,32,10
Fall%202015,1,12,33,10
Fall%202015,1,12,34,10
Fall%202015,1,12,35,10
Fall%202015,1,12,36,10
Fall%202015,1,12,37,10
Fall%202015,1,12,38,10
Fall%202015,1,12,39,10
Fall%202015,1,12,40,10
Fall%202015,1,12,41,10
Fall%202015,1,12,42,10
Fall%202015,1,12,43,10
Fall%202015,1,12,44,10
Fall%202015,1,12,45,10
Fall%202015,1,12,46,10
Fall%202015,1,12,47,10
