date,temperature,wind speed,rain,snow
"5:51 AM EST on January 15, 2016",-3.3,5.6,0,0
"6:51 AM EST on January 15, 2016",-2.2,0.0,0,0
"7:51 AM EST on January 15, 2016",-1.1,0.0,0,0
"8:51 AM EST on January 15, 2016",-0.6,0.0,0,0
"9:51 AM EST on January 15, 2016",2.2,13.0,0,0
"10:51 AM EST on January 15, 2016",3.3,14.8,0,0
"11:36 AM EST on January 15, 2016",3.3,11.1,0,0
"11:51 AM EST on January 15, 2016",3.3,9.3,0,0
"12:51 PM EST on January 15, 2016",4.4,11.1,0,0
"1:51 PM EST on January 15, 2016",4.4,7.4,0,0
"2:51 PM EST on January 15, 2016",5.0,11.1,0,0
"3:51 PM EST on January 15, 2016",4.4,9.3,0,0
"4:51 PM EST on January 15, 2016",3.9,11.1,0,0
"5:51 PM EST on January 15, 2016",3.9,0.0,0,0
"6:13 PM EST on January 15, 2016",4.4,7.4,0,0
"6:51 PM EST on January 15, 2016",3.9,5.6,0,0
"7:51 PM EST on January 15, 2016",3.9,13.0,0,0
"8:51 PM EST on January 15, 2016",3.3,9.3,0,0
"9:51 PM EST on January 15, 2016",3.3,9.3,0,0
"10:51 PM EST on January 15, 2016",3.3,13.0,0,0
"11:51 PM EST on January 15, 2016",3.9,16.7,1,0
"12:16 AM EST on January 16, 2016",3.3,14.8,0,0
"12:51 AM EST on January 16, 2016",3.3,14.8,0,0
"1:41 AM EST on January 16, 2016",3.9,11.1,0,0
"1:51 AM EST on January 16, 2016",3.3,14.8,0,0
"2:51 AM EST on January 16, 2016",3.3,16.7,0,0
"2:59 AM EST on January 16, 2016",3.3,16.7,0,0
"3:38 AM EST on January 16, 2016",3.3,16.7,1,0
"3:51 AM EST on January 16, 2016",3.3,20.4,1,0
"3:59 AM EST on January 16, 2016",3.3,22.2,1,0
"4:25 AM EST on January 16, 2016",3.3,22.2,1,0
"4:34 AM EST on January 16, 2016",3.9,20.4,1,0
"4:42 AM EST on January 16, 2016",3.9,20.4,1,0
"4:51 AM EST on January 16, 2016",3.9,22.2,1,0
"5:07 AM EST on January 16, 2016",3.9,24.1,1,0
"5:33 AM EST on January 16, 2016",4.4,29.6,1,0
"5:51 AM EST on January 16, 2016",4.4,27.8,1,0
"6:51 AM EST on January 16, 2016",3.9,31.5,1,0
"7:51 AM EST on January 16, 2016",3.3,29.6,1,0
"8:46 AM EST on January 16, 2016",3.0,27.8,1,0
"8:51 AM EST on January 16, 2016",3.3,27.8,1,0
"9:46 AM EST on January 16, 2016",4.0,22.2,1,0
"9:51 AM EST on January 16, 2016",4.4,20.4,1,0
"10:34 AM EST on January 16, 2016",4.4,25.9,1,0
"10:51 AM EST on January 16, 2016",4.4,24.1,1,0
"11:51 AM EST on January 16, 2016",3.9,18.5,1,0
"12:33 PM EST on January 16, 2016",4.4,25.9,0,0
"12:51 PM EST on January 16, 2016",5.0,18.5,0,0
"1:51 PM EST on January 16, 2016",5.6,18.5,0,0
"2:41 PM EST on January 16, 2016",6.1,14.8,0,0
"2:51 PM EST on January 16, 2016",6.1,11.1,0,0
"3:51 PM EST on January 16, 2016",6.1,11.1,0,0
"4:51 PM EST on January 16, 2016",5.6,11.1,0,0
"5:21 PM EST on January 16, 2016",5.6,11.1,0,0
"5:46 PM EST on January 16, 2016",5.0,9.3,0,0
"5:51 PM EST on January 16, 2016",5.6,11.1,0,0
"6:51 PM EST on January 16, 2016",5.6,11.1,0,0
"7:51 PM EST on January 16, 2016",5.6,13.0,0,0
"8:51 PM EST on January 16, 2016",5.6,9.3,0,0
"9:51 PM EST on January 16, 2016",5.0,13.0,0,0
"10:51 PM EST on January 16, 2016",5.0,11.1,0,0
"11:51 PM EST on January 16, 2016",5.0,14.8,0,0
"12:51 AM EST on January 17, 2016",4.4,14.8,0,0
"1:51 AM EST on January 17, 2016",3.9,14.8,0,0
"2:51 AM EST on January 17, 2016",2.2,13.0,0,0
"3:51 AM EST on January 17, 2016",1.7,16.7,0,0
"4:51 AM EST on January 17, 2016",1.1,13.0,0,0
"5:51 AM EST on January 17, 2016",0.0,11.1,0,0
"6:51 AM EST on January 17, 2016",0.0,13.0,0,0
"7:51 AM EST on January 17, 2016",0.0,11.1,0,0
"8:51 AM EST on January 17, 2016",1.1,7.4,0,0
"9:51 AM EST on January 17, 2016",1.7,16.7,0,0
"10:51 AM EST on January 17, 2016",2.2,14.8,0,0
"11:51 AM EST on January 17, 2016",1.7,13.0,0,0
"12:51 PM EST on January 17, 2016",1.7,13.0,0,0
"1:51 PM EST on January 17, 2016",1.7,11.1,0,0
"2:51 PM EST on January 17, 2016",1.1,13.0,0,0
"3:51 PM EST on January 17, 2016",1.1,14.8,0,0
"4:51 PM EST on January 17, 2016",0.6,18.5,0,0
"5:32 PM EST on January 17, 2016",0.0,13.0,0,1
"5:40 PM EST on January 17, 2016",0.0,20.4,0,1
"5:51 PM EST on January 17, 2016",0.0,16.7,0,1
"6:07 PM EST on January 17, 2016",-1.1,20.4,0,1
"6:27 PM EST on January 17, 2016",-1.1,13.0,0,1
"6:40 PM EST on January 17, 2016",-1.7,14.8,0,1
"6:51 PM EST on January 17, 2016",-1.7,14.8,0,1
"7:51 PM EST on January 17, 2016",-2.2,18.5,0,1
"8:51 PM EST on January 17, 2016",-2.2,14.8,0,1
"9:36 PM EST on January 17, 2016",-2.2,13.0,0,1
"9:51 PM EST on January 17, 2016",-2.2,14.8,0,1
"10:11 PM EST on January 17, 2016",-2.2,16.7,0,1
"10:27 PM EST on January 17, 2016",-2.2,13.0,0,1
"10:51 PM EST on January 17, 2016",-1.7,13.0,0,1
"11:02 PM EST on January 17, 2016",-1.7,14.8,0,1
"11:13 PM EST on January 17, 2016",-1.7,13.0,0,1
"11:51 PM EST on January 17, 2016",-1.7,14.8,0,1
"12:51 AM EST on January 18, 2016",-1.7,13.0,0,0
"1:51 AM EST on January 18, 2016",-1.7,14.8,0,0
"2:51 AM EST on January 18, 2016",-2.2,13.0,0,1
"3:14 AM EST on January 18, 2016",-2.2,14.8,0,1
"3:47 AM EST on January 18, 2016",-2.0,13.0,0,1
"3:48 AM EST on January 18, 2016",-2.2,13.0,0,1
"3:56 AM EST on January 18, 2016",-2.2,9.3,0,1
"4:03 AM EST on January 18, 2016",-2.2,5.6,0,1
"4:19 AM EST on January 18, 2016",-2.2,7.4,0,1
"4:26 AM EST on January 18, 2016",-2.2,9.3,0,1
"4:35 AM EST on January 18, 2016",-1.7,9.3,0,1
"4:51 AM EST on January 18, 2016",-1.7,7.4,0,1
"5:51 AM EST on January 18, 2016",-2.2,5.6,0,1
"6:51 AM EST on January 18, 2016",-1.7,16.7,0,1
"7:18 AM EST on January 18, 2016",-3.9,27.8,0,1
"7:40 AM EST on January 18, 2016",-3.9,22.2,0,0
"7:51 AM EST on January 18, 2016",-4.4,18.5,0,0
"8:51 AM EST on January 18, 2016",-4.4,25.9,0,0
"9:51 AM EST on January 18, 2016",-3.9,31.5,0,0
"10:51 AM EST on January 18, 2016",-3.3,35.2,0,0
"11:51 AM EST on January 18, 2016",-3.3,24.1,0,0
"12:51 PM EST on January 18, 2016",-3.3,38.9,0,0
"1:51 PM EST on January 18, 2016",-2.8,35.2,0,0
"2:51 PM EST on January 18, 2016",-2.8,38.9,0,0
"3:51 PM EST on January 18, 2016",-3.9,31.5,0,0
"4:51 PM EST on January 18, 2016",-5.0,27.8,0,0
"5:51 PM EST on January 18, 2016",-5.0,24.1,0,0
"6:51 PM EST on January 18, 2016",-5.6,27.8,0,0
"7:51 PM EST on January 18, 2016",-6.1,24.1,0,0
"8:51 PM EST on January 18, 2016",-6.7,24.1,0,0
"9:51 PM EST on January 18, 2016",-6.7,22.2,0,0
"10:51 PM EST on January 18, 2016",-6.7,27.8,0,0
"11:51 PM EST on January 18, 2016",-6.7,27.8,0,0
"12:51 AM EST on January 19, 2016",-7.2,29.6,0,0
"1:51 AM EST on January 19, 2016",-7.2,33.3,0,0
"2:51 AM EST on January 19, 2016",-7.8,29.6,0,0
"3:51 AM EST on January 19, 2016",-7.8,31.5,0,0
"4:51 AM EST on January 19, 2016",-7.8,27.8,0,0
"5:51 AM EST on January 19, 2016",-7.8,31.5,0,0
"6:51 AM EST on January 19, 2016",-7.8,35.2,0,0
"7:51 AM EST on January 19, 2016",-7.8,25.9,0,0
"8:51 AM EST on January 19, 2016",-6.7,33.3,0,0
"9:51 AM EST on January 19, 2016",-6.1,40.7,0,0
"10:51 AM EST on January 19, 2016",-5.0,29.6,0,0
"11:51 AM EST on January 19, 2016",-4.4,44.4,0,0
"12:51 PM EST on January 19, 2016",-4.4,40.7,0,0
"1:51 PM EST on January 19, 2016",-3.3,44.4,0,0
"2:51 PM EST on January 19, 2016",-3.9,42.6,0,0
"3:51 PM EST on January 19, 2016",-4.4,27.8,0,0
"4:51 PM EST on January 19, 2016",-5.0,31.5,0,0
"5:51 PM EST on January 19, 2016",-5.0,25.9,0,0
"6:51 PM EST on January 19, 2016",-5.0,35.2,0,0
"7:51 PM EST on January 19, 2016",-5.6,29.6,0,0
"8:51 PM EST on January 19, 2016",-5.6,27.8,0,0
"9:51 PM EST on January 19, 2016",-5.6,22.2,0,0
"10:51 PM EST on January 19, 2016",-5.6,20.4,0,0
"11:51 PM EST on January 19, 2016",-5.6,20.4,0,0
"12:51 AM EST on January 20, 2016",-5.0,18.5,0,0
"1:51 AM EST on January 20, 2016",-5.0,16.7,0,0
"2:51 AM EST on January 20, 2016",-5.0,22.2,0,0
"3:51 AM EST on January 20, 2016",-5.0,29.6,0,0
"4:51 AM EST on January 20, 2016",-5.6,27.8,0,0
"5:51 AM EST on January 20, 2016",-6.1,18.5,0,0
"6:51 AM EST on January 20, 2016",-6.1,24.1,0,0
"7:51 AM EST on January 20, 2016",-5.6,27.8,0,0
"8:51 AM EST on January 20, 2016",-4.4,22.2,0,0
"9:51 AM EST on January 20, 2016",-2.8,22.2,0,0
"10:51 AM EST on January 20, 2016",-1.7,18.5,0,0
"11:51 AM EST on January 20, 2016",-0.6,35.2,0,0
"12:51 PM EST on January 20, 2016",0.6,31.5,0,0
"1:51 PM EST on January 20, 2016",1.1,37.0,0,0
"2:51 PM EST on January 20, 2016",1.1,29.6,0,0
"3:51 PM EST on January 20, 2016",0.6,29.6,0,0
"4:51 PM EST on January 20, 2016",0.0,14.8,0,0
"5:51 PM EST on January 20, 2016",-0.6,18.5,0,0
"6:51 PM EST on January 20, 2016",-1.1,14.8,0,0
"7:51 PM EST on January 20, 2016",-1.1,18.5,0,0
"8:51 PM EST on January 20, 2016",-2.2,11.1,0,0
"9:51 PM EST on January 20, 2016",-2.8,11.1,0,0
"10:51 PM EST on January 20, 2016",-2.8,11.1,0,0
"11:51 PM EST on January 20, 2016",-3.3,9.3,0,0
"12:51 AM EST on January 21, 2016",-3.9,11.1,0,0
"1:51 AM EST on January 21, 2016",-4.4,9.3,0,0
"2:51 AM EST on January 21, 2016",-5.6,9.3,0,0
"3:51 AM EST on January 21, 2016",-5.6,7.4,0,0
"4:51 AM EST on January 21, 2016",-6.1,7.4,0,0
"5:51 AM EST on January 21, 2016",-6.1,9.3,0,0
"6:51 AM EST on January 21, 2016",-6.7,7.4,0,0
"7:51 AM EST on January 21, 2016",-6.1,11.1,0,0
"8:51 AM EST on January 21, 2016",-3.9,13.0,0,0
"9:51 AM EST on January 21, 2016",-2.8,20.4,0,0
"10:51 AM EST on January 21, 2016",-1.1,22.2,0,0
"11:51 AM EST on January 21, 2016",0.0,20.4,0,0
"12:51 PM EST on January 21, 2016",0.6,22.2,0,0
"1:51 PM EST on January 21, 2016",1.1,18.5,0,0
"2:51 PM EST on January 21, 2016",1.1,25.9,0,0
"3:51 PM EST on January 21, 2016",0.0,24.1,0,0
"4:51 PM EST on January 21, 2016",-0.6,14.8,0,0
"5:51 PM EST on January 21, 2016",-1.1,14.8,0,0
"6:51 PM EST on January 21, 2016",-1.7,20.4,0,0
"7:51 PM EST on January 21, 2016",-2.2,18.5,0,0
"8:51 PM EST on January 21, 2016",-2.8,13.0,0,0
"9:51 PM EST on January 21, 2016",-3.3,11.1,0,0
"10:51 PM EST on January 21, 2016",-4.4,11.1,0,0
"11:51 PM EST on January 21, 2016",-5.0,14.8,0,0
"12:51 AM EST on January 22, 2016",-5.6,27.8,0,0
"1:51 AM EST on January 22, 2016",-6.1,14.8,0,0
"2:51 AM EST on January 22, 2016",-6.7,18.5,0,0
"3:51 AM EST on January 22, 2016",-7.2,20.4,0,0
"4:51 AM EST on January 22, 2016",-7.8,20.4,0,0
"5:51 AM EST on January 22, 2016",-7.8,18.5,0,0
"6:51 AM EST on January 22, 2016",-7.8,14.8,0,0
"7:51 AM EST on January 22, 2016",-7.2,11.1,0,0
"8:51 AM EST on January 22, 2016",-5.6,20.4,0,0
"9:51 AM EST on January 22, 2016",-3.9,27.8,0,0
"10:51 AM EST on January 22, 2016",-2.8,25.9,0,0
"11:51 AM EST on January 22, 2016",-1.7,20.4,0,0
"12:51 PM EST on January 22, 2016",-0.6,16.7,0,0
"1:51 PM EST on January 22, 2016",0.0,18.5,0,0
"2:51 PM EST on January 22, 2016",-0.6,14.8,0,0
"3:51 PM EST on January 22, 2016",-1.1,11.1,0,0
"4:51 PM EST on January 22, 2016",-1.7,14.8,0,0
"5:51 PM EST on January 22, 2016",-1.7,13.0,0,0
"6:51 PM EST on January 22, 2016",-2.2,16.7,0,0
"7:51 PM EST on January 22, 2016",-2.2,14.8,0,0
"8:51 PM EST on January 22, 2016",-2.8,13.0,0,0
"9:51 PM EST on January 22, 2016",-2.2,13.0,0,0
"10:51 PM EST on January 22, 2016",-2.8,16.7,0,0
"11:51 PM EST on January 22, 2016",-2.8,13.0,0,0
"12:51 AM EST on January 23, 2016",-3.3,13.0,0,0
"1:51 AM EST on January 23, 2016",-3.3,13.0,0,0
"2:51 AM EST on January 23, 2016",-3.3,16.7,0,0
"3:51 AM EST on January 23, 2016",-2.8,20.4,0,0
"4:51 AM EST on January 23, 2016",-2.8,20.4,0,0
"5:51 AM EST on January 23, 2016",-2.2,24.1,0,0
"6:51 AM EST on January 23, 2016",-1.7,27.8,0,0
"7:51 AM EST on January 23, 2016",0.0,27.8,0,0
"8:51 AM EST on January 23, 2016",0.6,31.5,0,0
"9:51 AM EST on January 23, 2016",0.6,35.2,0,0
"10:51 AM EST on January 23, 2016",0.6,38.9,0,0
"11:51 AM EST on January 23, 2016",0.6,40.7,0,0
"12:30 PM EST on January 23, 2016",0.0,46.3,0,1
"12:47 PM EST on January 23, 2016",0.0,44.4,0,1
"12:51 PM EST on January 23, 2016",-0.6,38.9,0,1
"12:57 PM EST on January 23, 2016",-0.6,42.6,0,1
"1:51 PM EST on January 23, 2016",-1.1,40.7,0,1
"2:24 PM EST on January 23, 2016",-1.1,37.0,0,1
"2:51 PM EST on January 23, 2016",-1.1,38.9,0,1
"3:02 PM EST on January 23, 2016",-1.1,31.5,0,1
"3:11 PM EST on January 23, 2016",-1.1,38.9,0,1
"3:18 PM EST on January 23, 2016",-1.1,33.3,0,1
"3:38 PM EST on January 23, 2016",-1.1,33.3,0,1
"3:51 PM EST on January 23, 2016",-1.1,35.2,0,1
"4:51 PM EST on January 23, 2016",-0.6,29.6,0,1
"5:51 PM EST on January 23, 2016",-3.3,27.8,0,1
"6:22 PM EST on January 23, 2016",-3.9,35.2,0,1
"6:51 PM EST on January 23, 2016",-4.4,31.5,0,1
"7:51 PM EST on January 23, 2016",-5.6,37.0,0,1
"8:18 PM EST on January 23, 2016",-5.0,37.0,0,1
"8:36 PM EST on January 23, 2016",-5.0,37.0,0,1
"8:51 PM EST on January 23, 2016",-5.6,40.7,0,1
"9:43 PM EST on January 23, 2016",-5.6,40.7,0,1
"9:51 PM EST on January 23, 2016",-5.6,38.9,0,1
"9:54 PM EST on January 23, 2016",-5.6,44.4,0,1
"10:16 PM EST on January 23, 2016",-5.6,46.3,0,0
"10:51 PM EST on January 23, 2016",-5.6,42.6,0,0
"11:11 PM EST on January 23, 2016",-5.6,44.4,0,0
"11:51 PM EST on January 23, 2016",-5.6,42.6,0,0
"12:51 AM EST on January 24, 2016",-5.0,38.9,0,0
"1:51 AM EST on January 24, 2016",-4.4,37.0,0,0
"2:51 AM EST on January 24, 2016",-4.4,37.0,0,0
"3:51 AM EST on January 24, 2016",-4.4,35.2,0,0
"4:51 AM EST on January 24, 2016",-6.1,31.5,0,0
"5:51 AM EST on January 24, 2016",-6.7,29.6,0,0
"6:51 AM EST on January 24, 2016",-7.2,22.2,0,0
"7:51 AM EST on January 24, 2016",-6.7,31.5,0,0
"8:51 AM EST on January 24, 2016",-5.6,33.3,0,0
"9:51 AM EST on January 24, 2016",-4.4,33.3,0,0
"10:51 AM EST on January 24, 2016",-2.8,22.2,0,0
"11:51 AM EST on January 24, 2016",-1.1,20.4,0,0
"12:51 PM EST on January 24, 2016",0.0,27.8,0,0
"1:51 PM EST on January 24, 2016",1.1,20.4,0,0
"2:51 PM EST on January 24, 2016",2.2,14.8,0,0
"3:51 PM EST on January 24, 2016",2.2,7.4,0,0
"4:51 PM EST on January 24, 2016",1.1,0.0,0,0
"5:51 PM EST on January 24, 2016",0.6,5.6,0,0
"6:51 PM EST on January 24, 2016",0.0,9.3,0,0
"7:51 PM EST on January 24, 2016",0.0,7.4,0,0
"8:51 PM EST on January 24, 2016",0.0,5.6,0,0
"9:51 PM EST on January 24, 2016",0.0,11.1,0,0
"10:51 PM EST on January 24, 2016",-0.6,7.4,0,0
"11:51 PM EST on January 24, 2016",-1.7,7.4,0,0
"12:51 AM EST on January 25, 2016",-2.2,5.6,0,0
"1:51 AM EST on January 25, 2016",-2.8,5.6,0,0
"2:51 AM EST on January 25, 2016",-3.3,9.3,0,0
"3:51 AM EST on January 25, 2016",-3.3,5.6,0,0
"4:51 AM EST on January 25, 2016",-3.9,7.4,0,0
"5:51 AM EST on January 25, 2016",-3.9,9.3,0,0
"6:51 AM EST on January 25, 2016",-3.9,7.4,0,0
"7:51 AM EST on January 25, 2016",-4.4,5.6,0,0
"8:51 AM EST on January 25, 2016",-2.2,9.3,0,0
"9:51 AM EST on January 25, 2016",-0.6,16.7,0,0
"10:51 AM EST on January 25, 2016",0.6,13.0,0,0
"11:51 AM EST on January 25, 2016",2.2,9.3,0,0
"12:51 PM EST on January 25, 2016",2.8,0.0,0,0
"1:51 PM EST on January 25, 2016",2.2,13.0,0,0
"2:51 PM EST on January 25, 2016",1.7,14.8,0,0
"3:51 PM EST on January 25, 2016",1.1,11.1,0,0
"4:51 PM EST on January 25, 2016",1.1,13.0,0,0
"5:51 PM EST on January 25, 2016",-0.6,11.1,0,0
"6:51 PM EST on January 25, 2016",-0.6,7.4,0,0
"7:51 PM EST on January 25, 2016",-1.1,9.3,0,0
"8:51 PM EST on January 25, 2016",-1.1,5.6,0,0
"9:51 PM EST on January 25, 2016",-3.9,7.4,0,0
"10:51 PM EST on January 25, 2016",-4.4,5.6,0,0
"11:51 PM EST on January 25, 2016",-2.8,5.6,0,0
"12:51 AM EST on January 26, 2016",-4.4,0.0,0,0
"1:51 AM EST on January 26, 2016",-5.0,0.0,0,0
"2:51 AM EST on January 26, 2016",-3.3,0.0,0,0
"3:51 AM EST on January 26, 2016",-4.4,0.0,0,0
"4:51 AM EST on January 26, 2016",-4.4,5.6,0,0
"5:51 AM EST on January 26, 2016",-3.9,7.4,0,0
"6:51 AM EST on January 26, 2016",-1.7,11.1,0,0
"7:51 AM EST on January 26, 2016",1.7,13.0,0,0
"8:51 AM EST on January 26, 2016",5.0,20.4,0,0
"9:51 AM EST on January 26, 2016",7.2,27.8,0,0
"10:51 AM EST on January 26, 2016",8.3,25.9,0,0
"11:51 AM EST on January 26, 2016",10.0,35.2,0,0
"12:51 PM EST on January 26, 2016",10.6,22.2,0,0
"1:51 PM EST on January 26, 2016",10.0,35.2,0,0
"2:51 PM EST on January 26, 2016",10.0,24.1,0,0
"3:51 PM EST on January 26, 2016",8.9,24.1,0,0
"4:51 PM EST on January 26, 2016",8.3,27.8,0,0
"5:51 PM EST on January 26, 2016",7.8,16.7,0,0
"6:51 PM EST on January 26, 2016",7.2,18.5,0,0
"7:51 PM EST on January 26, 2016",7.8,20.4,1,0
"8:51 PM EST on January 26, 2016",7.8,22.2,0,0
"9:51 PM EST on January 26, 2016",7.8,18.5,0,0
"10:51 PM EST on January 26, 2016",7.2,16.7,0,0
"11:51 PM EST on January 26, 2016",7.2,16.7,1,0
"12:51 AM EST on January 27, 2016",7.2,16.7,0,0
"1:51 AM EST on January 27, 2016",6.7,14.8,0,0
"2:51 AM EST on January 27, 2016",6.7,0.0,0,0
"3:51 AM EST on January 27, 2016",6.1,9.3,0,0
"4:51 AM EST on January 27, 2016",6.1,9.3,0,0
"5:51 AM EST on January 27, 2016",5.6,14.8,1,0
"6:51 AM EST on January 27, 2016",5.0,9.3,0,0
"7:51 AM EST on January 27, 2016",5.6,5.6,0,0
"8:51 AM EST on January 27, 2016",5.6,14.8,0,0
"9:51 AM EST on January 27, 2016",5.6,16.7,0,0
"10:51 AM EST on January 27, 2016",5.6,22.2,0,0
"11:51 AM EST on January 27, 2016",5.6,16.7,0,0
"12:51 PM EST on January 27, 2016",6.7,16.7,0,0
"1:51 PM EST on January 27, 2016",7.8,13.0,0,0
"2:51 PM EST on January 27, 2016",8.3,16.7,0,0
"3:51 PM EST on January 27, 2016",7.2,22.2,0,0
"5:51 PM EST on January 27, 2016",4.4,18.5,0,0
"6:51 PM EST on January 27, 2016",3.3,13.0,0,0
"7:51 PM EST on January 27, 2016",2.2,18.5,0,0
"8:51 PM EST on January 27, 2016",1.7,14.8,0,0
"9:51 PM EST on January 27, 2016",1.1,16.7,0,0
"10:51 PM EST on January 27, 2016",0.0,13.0,0,0
"11:51 PM EST on January 27, 2016",-0.6,5.6,0,0
"12:51 AM EST on January 28, 2016",-2.8,0.0,0,0
"1:51 AM EST on January 28, 2016",-3.9,0.0,0,0
"2:51 AM EST on January 28, 2016",-5.6,11.1,0,0
"3:51 AM EST on January 28, 2016",-4.4,5.6,0,0
"4:51 AM EST on January 28, 2016",-4.4,9.3,0,0
"5:51 AM EST on January 28, 2016",-6.1,0.0,0,0
"6:51 AM EST on January 28, 2016",-5.6,0.0,0,0
"7:51 AM EST on January 28, 2016",-5.0,0.0,0,0
"8:51 AM EST on January 28, 2016",-1.7,0.0,0,0
"9:51 AM EST on January 28, 2016",1.1,9.3,0,0
"10:51 AM EST on January 28, 2016",2.2,14.8,0,0
"11:51 AM EST on January 28, 2016",3.3,16.7,0,0
"12:51 PM EST on January 28, 2016",4.4,22.2,0,0
"1:51 PM EST on January 28, 2016",6.1,16.7,0,0
"2:51 PM EST on January 28, 2016",6.7,25.9,0,0
"3:51 PM EST on January 28, 2016",3.9,18.5,0,0
"4:51 PM EST on January 28, 2016",3.3,16.7,0,0
"5:51 PM EST on January 28, 2016",2.2,14.8,0,0
"6:51 PM EST on January 28, 2016",1.1,11.1,0,0
"7:51 PM EST on January 28, 2016",1.7,0.0,0,0
"8:51 PM EST on January 28, 2016",1.1,0.0,0,0
"9:51 PM EST on January 28, 2016",0.6,0.0,0,0
"10:51 PM EST on January 28, 2016",-0.6,0.0,0,0
"10:58 PM EST on January 28, 2016",0.6,0.0,0,0
"11:07 PM EST on January 28, 2016",1.1,0.0,0,0
"11:51 PM EST on January 28, 2016",0.0,0.0,0,0
"12:07 AM EST on January 29, 2016",0.6,0.0,0,0
"12:51 AM EST on January 29, 2016",1.7,5.6,0,0
"1:19 AM EST on January 29, 2016",1.7,0.0,0,0
"1:51 AM EST on January 29, 2016",1.1,5.6,0,0
"2:07 AM EST on January 29, 2016",1.1,0.0,0,0
"2:13 AM EST on January 29, 2016",1.1,5.6,0,0
"2:23 AM EST on January 29, 2016",1.1,5.6,0,0
"2:51 AM EST on January 29, 2016",0.6,0.0,0,0
"3:51 AM EST on January 29, 2016",1.1,0.0,0,0
"4:51 AM EST on January 29, 2016",1.1,5.6,0,0
"5:35 AM EST on January 29, 2016",1.1,0.0,0,0
"5:46 AM EST on January 29, 2016",1.0,5.6,0,0
"5:51 AM EST on January 29, 2016",0.6,0.0,0,0
"6:15 AM EST on January 29, 2016",0.6,0.0,0,0
"6:41 AM EST on January 29, 2016",0.6,0.0,0,0
"6:51 AM EST on January 29, 2016",0.6,0.0,0,0
"6:55 AM EST on January 29, 2016",0.6,0.0,0,0
"7:18 AM EST on January 29, 2016",0.6,0.0,0,0
"7:33 AM EST on January 29, 2016",0.0,0.0,0,0
"7:51 AM EST on January 29, 2016",0.6,7.4,0,0
"8:04 AM EST on January 29, 2016",0.6,0.0,0,0
"8:19 AM EST on January 29, 2016",1.1,7.4,0,0
"8:51 AM EST on January 29, 2016",1.1,7.4,0,0
"8:58 AM EST on January 29, 2016",1.1,5.6,0,0
"9:51 AM EST on January 29, 2016",1.7,5.6,0,0
"10:51 AM EST on January 29, 2016",4.4,5.6,0,0
"11:51 AM EST on January 29, 2016",6.7,9.3,0,0
"12:51 PM EST on January 29, 2016",6.1,7.4,0,0
"1:51 PM EST on January 29, 2016",5.6,11.1,0,0
"2:51 PM EST on January 29, 2016",5.6,13.0,0,0
"3:51 PM EST on January 29, 2016",6.1,13.0,0,0
"4:51 PM EST on January 29, 2016",4.4,24.1,0,0
"5:51 PM EST on January 29, 2016",3.3,16.7,0,0
"6:51 PM EST on January 29, 2016",3.3,18.5,0,0
"7:51 PM EST on January 29, 2016",2.2,14.8,0,0
"8:51 PM EST on January 29, 2016",1.7,14.8,0,0
"9:51 PM EST on January 29, 2016",1.1,18.5,0,0
"10:51 PM EST on January 29, 2016",0.6,20.4,0,0
"11:51 PM EST on January 29, 2016",0.0,16.7,0,0
"12:51 AM EST on January 30, 2016",-0.6,22.2,0,0
"1:51 AM EST on January 30, 2016",-0.6,18.5,0,0
"2:51 AM EST on January 30, 2016",-1.1,18.5,0,0
"3:51 AM EST on January 30, 2016",-1.7,20.4,0,0
"4:51 AM EST on January 30, 2016",-1.7,11.1,0,0
"5:51 AM EST on January 30, 2016",-2.2,11.1,0,0
"6:51 AM EST on January 30, 2016",-2.2,13.0,0,0
"7:51 AM EST on January 30, 2016",-1.7,14.8,0,0
"8:51 AM EST on January 30, 2016",0.0,18.5,0,0
"9:51 AM EST on January 30, 2016",1.7,11.1,0,0
"10:51 AM EST on January 30, 2016",2.8,0.0,0,0
"11:51 AM EST on January 30, 2016",3.9,5.6,0,0
"12:51 PM EST on January 30, 2016",5.6,11.1,0,0
"1:51 PM EST on January 30, 2016",6.1,20.4,0,0
"2:51 PM EST on January 30, 2016",6.7,13.0,0,0
"3:51 PM EST on January 30, 2016",3.9,18.5,0,0
"4:51 PM EST on January 30, 2016",2.8,18.5,0,0
"5:51 PM EST on January 30, 2016",1.7,13.0,0,0
"6:51 PM EST on January 30, 2016",1.7,20.4,0,0
"7:51 PM EST on January 30, 2016",1.7,22.2,0,0
"8:51 PM EST on January 30, 2016",2.2,18.5,0,0
"9:51 PM EST on January 30, 2016",3.3,16.7,0,0
"10:51 PM EST on January 30, 2016",3.9,14.8,0,0
"11:51 PM EST on January 30, 2016",3.9,22.2,0,0
"12:51 AM EST on January 31, 2016",3.9,13.0,0,0
"1:51 AM EST on January 31, 2016",3.9,20.4,0,0
"2:51 AM EST on January 31, 2016",3.9,13.0,0,0
"3:51 AM EST on January 31, 2016",3.9,18.5,0,0
"4:51 AM EST on January 31, 2016",3.9,16.7,0,0
"5:51 AM EST on January 31, 2016",3.3,13.0,0,0
"6:51 AM EST on January 31, 2016",3.9,11.1,0,0
"7:51 AM EST on January 31, 2016",4.4,18.5,0,0
"8:51 AM EST on January 31, 2016",6.7,18.5,0,0
"9:51 AM EST on January 31, 2016",7.2,7.4,0,0
