date,temperature,wind speed,rain,snow
4:51 PM December 05 2015,6.1,7.4,0,0
5:51 PM December 05 2015,5.0,9.3,0,0
6:51 PM December 05 2015,5.6,5.6,0,0
7:51 PM December 05 2015,5.0,9.3,0,0
8:51 AM December 06 2015,3.9,0.0,0,0
9:51 AM December 06 2015,7.2,5.6,0,0
10:51 AM December 06 2015,10.6,20.4,0,0
11:51 AM December 06 2015,11.7,16.7,0,0
12:51 PM December 06 2015,13.3,7.4,0,0
1:51 PM December 06 2015,13.9,9.3,0,0
2:51 PM December 06 2015,13.9,11.1,0,0
3:51 PM December 06 2015,10.6,9.3,0,0
4:51 PM December 06 2015,7.2,11.1,0,0
5:51 PM December 06 2015,6.7,13.0,0,0
6:51 PM December 06 2015,6.1,7.4,0,0
7:51 PM December 06 2015,5.0,13.0,0,0
8:51 AM December 07 2015,4.4,5.6,0,0
9:51 AM December 07 2015,7.2,0.0,0,0
10:51 AM December 07 2015,9.4,7.4,0,0
11:51 AM December 07 2015,10.6,7.4,0,0
12:51 PM December 07 2015,12.2,0.0,0,0
1:51 PM December 07 2015,12.8,11.1,0,0
2:51 PM December 07 2015,11.7,7.4,0,0
3:51 PM December 07 2015,10.6,0.0,0,0
4:51 PM December 07 2015,10.0,7.4,0,0
5:51 PM December 07 2015,9.4,5.6,0,0
6:51 PM December 07 2015,8.3,0.0,0,0
7:51 PM December 07 2015,7.2,0.0,0,0
8:51 AM December 08 2015,5.0,18.5,1,0
9:51 AM December 08 2015,5.6,18.5,0,0
10:38 AM December 08 2015,5.6,24.1,0,0
10:51 AM December 08 2015,5.6,22.2,0,0
11:51 AM December 08 2015,6.1,27.8,0,0
12:01 PM December 08 2015,6.1,24.1,0,0
12:51 PM December 08 2015,6.7,22.2,0,0
1:51 PM December 08 2015,6.1,20.4,0,0
2:51 PM December 08 2015,6.1,22.2,0,0
3:51 PM December 08 2015,5.6,18.5,0,0
4:51 PM December 08 2015,5.0,14.8,0,0
5:17 PM December 08 2015,5.0,16.7,0,0
5:51 PM December 08 2015,5.0,14.8,0,0
6:06 PM December 08 2015,5.0,14.8,0,0
6:51 PM December 08 2015,4.4,14.8,0,0
7:51 PM December 08 2015,4.4,13.0,0,0
8:51 AM December 09 2015,3.9,0.0,0,0
9:51 AM December 09 2015,5.0,0.0,0,0
10:51 AM December 09 2015,6.7,5.6,0,0
11:22 AM December 09 2015,6.7,7.4,0,0
11:51 AM December 09 2015,7.2,13.0,0,0
12:51 PM December 09 2015,7.2,9.3,0,0
1:51 PM December 09 2015,7.2,11.1,0,0
2:51 PM December 09 2015,6.7,5.6,0,0
3:51 PM December 09 2015,7.2,7.4,0,0
4:51 PM December 09 2015,6.7,9.3,0,0
5:12 PM December 09 2015,7.2,11.1,0,0
5:51 PM December 09 2015,6.7,13.0,0,0
6:51 PM December 09 2015,7.2,11.1,0,0
7:51 PM December 09 2015,7.8,7.4,0,0
8:51 AM December 10 2015,10.6,0.0,0,0
9:03 AM December 10 2015,10.6,0.0,0,0
9:51 AM December 10 2015,10.6,0.0,0,0
10:51 AM December 10 2015,13.3,7.4,0,0
11:51 AM December 10 2015,16.1,13.0,0,0
12:51 PM December 10 2015,15.6,11.1,0,0
1:51 PM December 10 2015,16.7,0.0,0,0
2:51 PM December 10 2015,16.1,13.0,0,0
3:51 PM December 10 2015,12.8,11.1,0,0
4:51 PM December 10 2015,10.0,11.1,0,0
5:51 PM December 10 2015,9.4,11.1,0,0
6:51 PM December 10 2015,9.4,0.0,0,0
7:51 PM December 10 2015,8.3,0.0,0,0
8:51 AM December 11 2015,8.3,0.0,0,0
9:51 AM December 11 2015,10.0,7.4,0,0
10:32 AM December 11 2015,10.0,7.4,0,0
10:49 AM December 11 2015,11.0,13.0,0,0
10:51 AM December 11 2015,10.6,11.1,0,0
11:10 AM December 11 2015,11.1,11.1,0,0
11:51 AM December 11 2015,12.8,14.8,0,0
12:51 PM December 11 2015,15.0,16.7,0,0
1:51 PM December 11 2015,16.1,16.7,0,0
2:51 PM December 11 2015,15.0,20.4,0,0
3:51 PM December 11 2015,14.4,14.8,0,0
4:51 PM December 11 2015,13.3,14.8,0,0
5:51 PM December 11 2015,12.2,9.3,0,0
6:51 PM December 11 2015,11.1,9.3,0,0
7:51 PM December 11 2015,11.1,11.1,0,0
8:51 AM December 12 2015,10.6,14.8,0,0
9:51 AM December 12 2015,13.3,14.8,0,0
10:51 AM December 12 2015,15.0,14.8,0,0
11:51 AM December 12 2015,16.1,22.2,0,0
12:51 PM December 12 2015,17.2,16.7,0,0
1:51 PM December 12 2015,16.1,9.3,0,0
2:51 PM December 12 2015,15.6,7.4,0,0
3:51 PM December 12 2015,15.6,5.6,0,0
4:51 PM December 12 2015,11.7,5.6,0,0
5:51 PM December 12 2015,10.6,5.6,0,0
6:51 PM December 12 2015,10.6,0.0,0,0
7:51 PM December 12 2015,10.0,5.6,0,0
8:34 AM December 13 2015,11.7,9.3,0,0
8:51 AM December 13 2015,11.7,14.8,0,0
9:51 AM December 13 2015,12.2,14.8,0,0
10:51 AM December 13 2015,12.8,13.0,0,0
11:51 AM December 13 2015,12.2,9.3,0,0
12:51 PM December 13 2015,13.3,9.3,0,0
1:51 PM December 13 2015,12.8,14.8,0,0
2:51 PM December 13 2015,12.2,14.8,0,0
3:51 PM December 13 2015,11.7,9.3,0,0
4:51 PM December 13 2015,11.1,7.4,0,0
4:58 PM December 13 2015,10.6,9.3,0,0
5:08 PM December 13 2015,10.6,11.1,0,0
5:51 PM December 13 2015,10.0,11.1,0,0
6:51 PM December 13 2015,10.0,11.1,0,0
7:51 PM December 13 2015,9.4,11.1,0,0
8:51 AM December 14 2015,8.3,7.4,0,0
9:09 AM December 14 2015,8.3,0.0,0,0
9:51 AM December 14 2015,8.3,0.0,0,0
10:51 AM December 14 2015,8.9,0.0,0,0
11:12 AM December 14 2015,9.4,0.0,0,0
11:51 AM December 14 2015,9.4,0.0,0,0
12:51 PM December 14 2015,10.0,0.0,0,0
1:14 PM December 14 2015,10.0,0.0,0,0
1:51 PM December 14 2015,10.6,0.0,0,0
2:47 PM December 14 2015,11.0,0.0,0,0
2:51 PM December 14 2015,11.1,5.6,0,0
3:51 PM December 14 2015,10.6,5.6,0,0
4:13 PM December 14 2015,10.6,5.6,0,0
4:33 PM December 14 2015,11.1,0.0,0,0
4:51 PM December 14 2015,11.1,0.0,0,0
5:51 PM December 14 2015,12.2,5.6,0,0
6:32 PM December 14 2015,13.9,14.8,0,0
6:37 PM December 14 2015,13.9,14.8,0,0
6:51 PM December 14 2015,14.4,22.2,0,0
7:15 PM December 14 2015,14.4,16.7,0,0
7:51 PM December 14 2015,14.4,16.7,0,0
7:58 PM December 14 2015,14.4,16.7,0,0
8:51 AM December 15 2015,14.4,22.2,0,0
9:51 AM December 15 2015,14.4,24.1,0,0
10:51 AM December 15 2015,15.6,24.1,0,0
11:51 AM December 15 2015,15.6,24.1,0,0
12:51 PM December 15 2015,15.0,33.3,0,0
1:51 PM December 15 2015,15.6,20.4,0,0
2:51 PM December 15 2015,15.0,29.6,0,0
3:51 PM December 15 2015,13.9,31.5,0,0
4:51 PM December 15 2015,13.3,37.0,0,0
5:51 PM December 15 2015,12.8,18.5,0,0
6:51 PM December 15 2015,11.7,18.5,0,0
7:51 PM December 15 2015,11.1,18.5,0,0
8:26 AM December 16 2015,6.1,18.5,0,0
8:51 AM December 16 2015,6.7,14.8,0,0
9:39 AM December 16 2015,6.7,14.8,0,0
9:51 AM December 16 2015,7.2,11.1,0,0
10:13 AM December 16 2015,7.8,11.1,0,0
10:51 AM December 16 2015,7.2,11.1,0,0
11:51 AM December 16 2015,7.8,18.5,0,0
12:51 PM December 16 2015,7.8,16.7,0,0
1:51 PM December 16 2015,8.9,11.1,0,0
2:51 PM December 16 2015,8.3,9.3,0,0
3:51 PM December 16 2015,6.7,16.7,0,0
4:51 PM December 16 2015,4.4,13.0,0,0
5:51 PM December 16 2015,4.4,11.1,0,0
6:51 PM December 16 2015,4.4,9.3,0,0
7:51 PM December 16 2015,5.0,9.3,0,0
8:11 AM December 17 2015,7.8,13.0,0,0
8:24 AM December 17 2015,8.3,9.3,0,0
8:34 AM December 17 2015,8.3,13.0,0,0
8:51 AM December 17 2015,8.3,7.4,0,0
9:51 AM December 17 2015,8.9,11.1,0,0
10:12 AM December 17 2015,8.9,11.1,1,0
10:24 AM December 17 2015,8.9,14.8,1,0
10:51 AM December 17 2015,9.4,14.8,1,0
11:51 AM December 17 2015,10.0,16.7,1,0
12:10 PM December 17 2015,10.0,7.4,0,0
12:51 PM December 17 2015,10.6,5.6,0,0
1:51 PM December 17 2015,11.1,13.0,1,0
2:51 PM December 17 2015,11.1,13.0,1,0
3:18 PM December 17 2015,11.1,7.4,1,0
3:32 PM December 17 2015,11.1,7.4,1,0
3:51 PM December 17 2015,11.7,11.1,1,0
4:11 PM December 17 2015,11.1,5.6,1,0
4:21 PM December 17 2015,11.7,7.4,1,0
4:29 PM December 17 2015,11.7,9.3,1,0
4:51 PM December 17 2015,11.7,0.0,1,0
5:28 PM December 17 2015,11.1,5.6,1,0
5:36 PM December 17 2015,11.1,9.3,1,0
5:51 PM December 17 2015,11.1,5.6,1,0
6:51 PM December 17 2015,11.7,11.1,1,0
7:51 PM December 17 2015,11.7,14.8,0,0
8:51 AM December 18 2015,11.1,11.1,0,0
9:24 AM December 18 2015,11.1,0.0,0,0
9:51 AM December 18 2015,10.6,11.1,0,0
10:41 AM December 18 2015,10.0,16.7,0,0
10:51 AM December 18 2015,9.4,18.5,0,0
11:03 AM December 18 2015,9.4,16.7,0,0
11:32 AM December 18 2015,8.9,16.7,0,0
11:51 AM December 18 2015,8.9,14.8,0,0
12:51 PM December 18 2015,8.9,13.0,1,0
1:51 PM December 18 2015,7.8,16.7,1,0
2:51 PM December 18 2015,7.2,14.8,1,0
3:51 PM December 18 2015,7.2,11.1,0,0
4:51 PM December 18 2015,6.1,16.7,0,0
5:51 PM December 18 2015,6.1,14.8,1,0
6:04 PM December 18 2015,6.1,13.0,0,0
6:51 PM December 18 2015,5.6,11.1,0,0
7:51 PM December 18 2015,5.0,16.7,0,0
8:51 AM December 19 2015,2.8,20.4,0,0
9:51 AM December 19 2015,3.3,25.9,0,0
10:51 AM December 19 2015,3.3,25.9,0,0
11:51 AM December 19 2015,3.9,20.4,0,0
12:51 PM December 19 2015,4.4,37.0,0,0
1:51 PM December 19 2015,4.4,29.6,0,0
2:51 PM December 19 2015,3.9,40.7,0,0
3:51 PM December 19 2015,3.3,24.1,0,0
4:51 PM December 19 2015,2.2,13.0,0,0
5:51 PM December 19 2015,2.2,25.9,0,0
6:51 PM December 19 2015,1.7,16.7,0,0
7:51 PM December 19 2015,1.1,18.5,0,0
8:51 AM December 20 2015,2.2,13.0,0,0
9:51 AM December 20 2015,2.8,14.8,0,0
10:51 AM December 20 2015,3.9,22.2,0,0
11:51 AM December 20 2015,5.0,16.7,0,0
12:51 PM December 20 2015,5.6,18.5,0,0
1:51 PM December 20 2015,5.6,11.1,0,0
2:51 PM December 20 2015,5.6,14.8,0,0
3:51 PM December 20 2015,5.0,13.0,0,0
4:51 PM December 20 2015,3.3,7.4,0,0
5:51 PM December 20 2015,2.2,7.4,0,0
6:51 PM December 20 2015,1.1,7.4,0,0
7:51 PM December 20 2015,1.1,5.6,0,0
8:51 AM December 21 2015,5.6,5.6,0,0
9:51 AM December 21 2015,8.9,18.5,0,0
10:51 AM December 21 2015,10.0,24.1,0,0
11:51 AM December 21 2015,11.1,33.3,0,0
12:51 PM December 21 2015,12.2,31.5,0,0
1:51 PM December 21 2015,12.2,29.6,0,0
2:51 PM December 21 2015,11.7,24.1,0,0
3:51 PM December 21 2015,11.1,27.8,0,0
4:51 PM December 21 2015,11.1,29.6,0,0
5:51 PM December 21 2015,11.1,24.1,0,0
6:51 PM December 21 2015,11.1,20.4,0,0
7:51 PM December 21 2015,11.7,20.4,0,0
8:51 AM January 27 2016,5.6,14.8,0,0
9:51 AM January 27 2016,5.6,16.7,0,0
10:51 AM January 27 2016,5.6,22.2,0,0
11:51 AM January 27 2016,5.6,16.7,0,0
12:51 PM January 27 2016,6.7,16.7,0,0
1:51 PM January 27 2016,7.8,13.0,0,0
2:51 PM January 27 2016,8.3,16.7,0,0
3:51 PM January 27 2016,7.2,22.2,0,0
5:51 PM January 27 2016,4.4,18.5,0,0
6:51 PM January 27 2016,3.3,13.0,0,0
7:51 PM January 27 2016,2.2,18.5,0,0
8:51 AM January 28 2016,-1.7,0.0,0,0
9:51 AM January 28 2016,1.1,9.3,0,0
10:51 AM January 28 2016,2.2,14.8,0,0
11:51 AM January 28 2016,3.3,16.7,0,0
12:51 PM January 28 2016,4.4,22.2,0,0
1:51 PM January 28 2016,6.1,16.7,0,0
2:51 PM January 28 2016,6.7,25.9,0,0
3:51 PM January 28 2016,3.9,18.5,0,0
4:51 PM January 28 2016,3.3,16.7,0,0
5:51 PM January 28 2016,2.2,14.8,0,0
6:51 PM January 28 2016,1.1,11.1,0,0
7:51 PM January 28 2016,1.7,0.0,0,0
8:04 AM January 29 2016,0.6,0.0,0,0
8:19 AM January 29 2016,1.1,7.4,0,0
8:51 AM January 29 2016,1.1,7.4,0,0
8:58 AM January 29 2016,1.1,5.6,0,0
9:51 AM January 29 2016,1.7,5.6,0,0
10:51 AM January 29 2016,4.4,5.6,0,0
11:51 AM January 29 2016,6.7,9.3,0,0
12:51 PM January 29 2016,6.1,7.4,0,0
1:51 PM January 29 2016,5.6,11.1,0,0
2:51 PM January 29 2016,5.6,13.0,0,0
3:51 PM January 29 2016,6.1,13.0,0,0
4:51 PM January 29 2016,4.4,24.1,0,0
5:51 PM January 29 2016,3.3,16.7,0,0
6:51 PM January 29 2016,3.3,18.5,0,0
7:51 PM January 29 2016,2.2,14.8,0,0
8:51 AM January 30 2016,0.0,18.5,0,0
9:51 AM January 30 2016,1.7,11.1,0,0
10:51 AM January 30 2016,2.8,0.0,0,0
11:51 AM January 30 2016,3.9,5.6,0,0
12:51 PM January 30 2016,5.6,11.1,0,0
1:51 PM January 30 2016,6.1,20.4,0,0
2:51 PM January 30 2016,6.7,13.0,0,0
3:51 PM January 30 2016,3.9,18.5,0,0
4:51 PM January 30 2016,2.8,18.5,0,0
5:51 PM January 30 2016,1.7,13.0,0,0
6:51 PM January 30 2016,1.7,20.4,0,0
7:51 PM January 30 2016,1.7,22.2,0,0
8:51 AM January 31 2016,6.7,18.5,0,0
9:51 AM January 31 2016,7.2,7.4,0,0
10:51 AM January 31 2016,9.4,11.1,0,0
11:51 AM January 31 2016,12.2,18.5,0,0
12:51 PM January 31 2016,13.3,18.5,0,0
1:51 PM January 31 2016,13.9,16.7,0,0
2:51 PM January 31 2016,15.0,11.1,0,0
3:51 PM January 31 2016,12.8,16.7,0,0
4:51 PM January 31 2016,10.0,18.5,0,0
5:51 PM January 31 2016,7.8,11.1,0,0
6:51 PM January 31 2016,6.1,14.8,0,0
7:51 PM January 31 2016,5.6,9.3,0,0
8:51 AM February 01 2016,9.4,5.6,0,0
9:51 AM February 01 2016,14.4,14.8,0,0
10:51 AM February 01 2016,17.2,24.1,0,0
11:51 AM February 01 2016,16.7,24.1,0,0
12:51 PM February 01 2016,18.9,24.1,0,0
1:51 PM February 01 2016,18.3,20.4,0,0
2:51 PM February 01 2016,16.1,20.4,0,0
3:51 PM February 01 2016,13.9,22.2,0,0
4:51 PM February 01 2016,12.2,18.5,0,0
5:51 PM February 01 2016,11.1,18.5,0,0
6:51 PM February 01 2016,10.0,14.8,0,0
7:51 PM February 01 2016,9.4,20.4,0,0
8:51 AM February 02 2016,6.1,0.0,0,0
9:51 AM February 02 2016,8.3,22.2,0,0
10:51 AM February 02 2016,8.3,9.3,0,0
11:51 AM February 02 2016,9.4,14.8,0,0
12:51 PM February 02 2016,10.6,14.8,0,0
1:51 PM February 02 2016,10.0,11.1,0,0
2:51 PM February 02 2016,10.0,11.1,0,0
3:51 PM February 02 2016,9.4,0.0,0,0
4:51 PM February 02 2016,7.2,0.0,0,0
5:51 PM February 02 2016,5.6,14.8,0,0
6:51 PM February 02 2016,4.4,9.3,0,0
7:51 PM February 02 2016,4.4,11.1,0,0
8:51 AM February 03 2016,6.1,18.5,0,0
9:51 AM February 03 2016,6.7,16.7,0,0
10:09 AM February 03 2016,6.7,16.7,0,0
10:51 AM February 03 2016,7.8,18.5,0,0
10:58 AM February 03 2016,7.8,27.8,0,0
11:51 AM February 03 2016,8.9,27.8,0,0
12:51 PM February 03 2016,10.0,29.6,0,0
1:38 PM February 03 2016,10.0,22.2,0,0
1:51 PM February 03 2016,10.0,29.6,0,0
2:51 PM February 03 2016,10.0,25.9,1,0
3:14 PM February 03 2016,10.0,37.0,1,0
3:51 PM February 03 2016,10.6,25.9,1,0
4:51 PM February 03 2016,11.7,44.4,1,0
5:51 PM February 03 2016,12.2,29.6,1,0
6:51 PM February 03 2016,12.2,20.4,1,0
7:46 PM February 03 2016,13.0,29.6,1,0
7:51 PM February 03 2016,13.3,29.6,1,0
8:36 AM February 04 2016,13.3,9.3,0,0
8:51 AM February 04 2016,13.3,9.3,0,0
9:51 AM February 04 2016,13.3,11.1,0,0
10:22 AM February 04 2016,11.7,16.7,0,0
10:51 AM February 04 2016,11.1,16.7,0,0
11:11 AM February 04 2016,11.7,13.0,0,0
11:51 AM February 04 2016,11.7,16.7,0,0
12:51 PM February 04 2016,12.8,9.3,0,0
1:51 PM February 04 2016,12.8,14.8,0,0
2:51 PM February 04 2016,12.8,7.4,0,0
3:51 PM February 04 2016,12.2,9.3,0,0
4:51 PM February 04 2016,11.7,16.7,0,0
5:51 PM February 04 2016,10.6,13.0,0,0
6:51 PM February 04 2016,8.9,7.4,1,0
7:51 PM February 04 2016,8.3,9.3,0,0
8:51 AM February 05 2016,0.6,27.8,0,1
9:21 AM February 05 2016,0.6,27.8,0,1
9:51 AM February 05 2016,0.6,25.9,0,1
10:02 AM February 05 2016,0.6,24.1,0,1
10:27 AM February 05 2016,0.6,29.6,0,1
10:39 AM February 05 2016,0.0,31.5,0,1
10:51 AM February 05 2016,0.6,25.9,0,1
11:31 AM February 05 2016,0.0,25.9,0,1
11:51 AM February 05 2016,0.0,35.2,0,1
12:05 PM February 05 2016,0.0,22.2,0,1
12:24 PM February 05 2016,0.0,27.8,0,1
12:37 PM February 05 2016,0.0,29.6,0,1
12:51 PM February 05 2016,0.0,24.1,0,1
1:09 PM February 05 2016,-0.6,31.5,0,1
1:28 PM February 05 2016,-0.6,27.8,0,1
1:36 PM February 05 2016,-1.1,33.3,0,1
1:44 PM February 05 2016,-1.1,31.5,0,1
1:51 PM February 05 2016,-1.1,25.9,0,1
2:01 PM February 05 2016,-1.1,29.6,0,1
2:13 PM February 05 2016,-1.1,31.5,0,1
2:31 PM February 05 2016,-1.1,29.6,0,1
2:51 PM February 05 2016,-1.7,25.9,0,1
3:28 PM February 05 2016,-1.1,24.1,0,1
3:37 PM February 05 2016,-1.1,25.9,0,1
3:51 PM February 05 2016,-1.1,18.5,0,1
4:04 PM February 05 2016,-1.1,20.4,0,1
4:12 PM February 05 2016,-1.1,16.7,0,1
4:27 PM February 05 2016,-1.1,16.7,0,1
4:30 PM February 05 2016,-1.1,16.7,0,1
4:51 PM February 05 2016,-1.1,11.1,0,0
5:51 PM February 05 2016,-0.6,11.1,0,0
6:51 PM February 05 2016,-1.7,5.6,0,0
7:51 PM February 05 2016,-1.7,13.0,0,0
8:51 AM February 06 2016,-3.3,9.3,0,0
9:51 AM February 06 2016,-1.1,13.0,0,0
10:51 AM February 06 2016,-0.6,7.4,0,0
11:51 AM February 06 2016,1.1,11.1,0,0
12:51 PM February 06 2016,1.1,14.8,0,0
1:51 PM February 06 2016,1.7,13.0,0,0
2:51 PM February 06 2016,1.7,22.2,0,0
3:51 PM February 06 2016,1.1,16.7,0,0
4:51 PM February 06 2016,0.6,16.7,0,0
5:51 PM February 06 2016,0.0,13.0,0,0
6:51 PM February 06 2016,-0.6,11.1,0,0
7:51 PM February 06 2016,0.0,14.8,0,0
8:51 AM February 07 2016,0.6,0.0,0,0
9:51 AM February 07 2016,2.2,0.0,0,0
10:51 AM February 07 2016,3.9,7.4,0,0
11:51 AM February 07 2016,4.4,0.0,0,0
12:51 PM February 07 2016,5.0,5.6,0,0
1:51 PM February 07 2016,4.4,13.0,0,0
2:51 PM February 07 2016,4.4,9.3,0,0
3:51 PM February 07 2016,4.4,0.0,0,0
4:51 PM February 07 2016,4.4,0.0,0,0
5:51 PM February 07 2016,2.8,9.3,0,0
6:51 PM February 07 2016,2.2,14.8,0,0
7:51 PM February 07 2016,1.7,16.7,0,0
8:06 AM February 08 2016,-1.7,38.9,0,1
8:28 AM February 08 2016,-2.2,29.6,0,1
8:46 AM February 08 2016,-3.0,42.6,0,1
8:51 AM February 08 2016,-2.8,35.2,0,1
9:10 AM February 08 2016,-3.9,37.0,0,1
9:51 AM February 08 2016,-5.0,38.9,0,1
10:00 AM February 08 2016,-5.0,35.2,0,1
10:51 AM February 08 2016,-6.1,37.0,0,1
11:03 AM February 08 2016,-6.1,40.7,0,1
11:27 AM February 08 2016,-6.7,31.5,0,1
11:51 AM February 08 2016,-6.7,37.0,0,1
12:05 PM February 08 2016,-6.7,31.5,0,1
12:32 PM February 08 2016,-6.7,35.2,0,1
12:51 PM February 08 2016,-6.7,38.9,0,1
1:11 PM February 08 2016,-6.7,35.2,0,1
1:44 PM February 08 2016,-6.7,40.7,0,1
1:51 PM February 08 2016,-6.1,33.3,0,1
1:58 PM February 08 2016,-6.1,35.2,0,1
2:22 PM February 08 2016,-6.1,33.3,0,1
2:31 PM February 08 2016,-6.1,38.9,0,1
2:51 PM February 08 2016,-6.1,35.2,0,1
3:51 PM February 08 2016,-6.1,33.3,0,1
4:51 PM February 08 2016,-5.6,27.8,0,1
5:51 PM February 08 2016,-6.1,25.9,0,1
6:51 PM February 08 2016,-6.1,22.2,0,1
7:51 PM February 08 2016,-6.1,25.9,0,1
8:51 AM February 09 2016,-5.6,14.8,0,0
9:44 AM February 09 2016,-5.0,13.0,0,0
9:51 AM February 09 2016,-5.0,18.5,0,0
10:51 AM February 09 2016,-3.9,16.7,0,0
11:51 AM February 09 2016,-2.8,18.5,0,0
12:51 PM February 09 2016,-1.7,13.0,0,0
1:51 PM February 09 2016,-1.7,16.7,0,0
2:51 PM February 09 2016,-1.1,13.0,0,0
3:51 PM February 09 2016,-1.1,14.8,0,0
4:51 PM February 09 2016,-1.1,7.4,0,0
5:51 PM February 09 2016,-1.7,5.6,0,0
6:51 PM February 09 2016,-1.7,11.1,0,0
7:51 PM February 09 2016,-1.7,5.6,0,0
8:07 AM February 10 2016,-3.3,0.0,0,1
8:35 AM February 10 2016,-2.8,0.0,0,1
8:47 AM February 10 2016,-3.0,0.0,0,1
8:51 AM February 10 2016,-2.2,0.0,0,1
8:58 AM February 10 2016,-2.2,0.0,0,1
9:22 AM February 10 2016,-1.1,0.0,0,1
9:31 AM February 10 2016,-1.1,0.0,0,1
9:42 AM February 10 2016,-1.1,0.0,0,1
9:51 AM February 10 2016,-1.1,0.0,0,1
9:54 AM February 10 2016,-1.1,0.0,0,1
10:06 AM February 10 2016,-1.1,0.0,0,0
10:51 AM February 10 2016,0.0,0.0,0,1
11:47 AM February 10 2016,1.0,0.0,0,1
11:51 AM February 10 2016,1.1,0.0,0,1
12:42 PM February 10 2016,1.1,0.0,0,1
12:51 PM February 10 2016,0.6,0.0,0,1
1:08 PM February 10 2016,1.1,0.0,0,1
1:20 PM February 10 2016,1.7,0.0,0,1
1:51 PM February 10 2016,0.6,5.6,0,1
2:17 PM February 10 2016,0.6,0.0,0,1
2:27 PM February 10 2016,0.0,5.6,0,1
2:39 PM February 10 2016,0.6,5.6,0,1
2:51 PM February 10 2016,0.6,0.0,0,1
3:51 PM February 10 2016,1.1,5.6,0,0
4:51 PM February 10 2016,1.7,11.1,0,0
5:51 PM February 10 2016,1.1,9.3,0,0
6:51 PM February 10 2016,0.0,5.6,0,0
7:51 PM February 10 2016,-0.6,11.1,0,0
8:51 AM February 11 2016,-3.3,20.4,0,0
9:39 AM February 11 2016,-3.3,22.2,0,0
9:51 AM February 11 2016,-3.9,22.2,0,1
9:58 AM February 11 2016,-3.3,22.2,0,1
10:51 AM February 11 2016,-3.3,22.2,0,0
11:51 AM February 11 2016,-3.9,24.1,0,0
12:51 PM February 11 2016,-3.9,27.8,0,0
1:51 PM February 11 2016,-3.3,25.9,0,0
2:51 PM February 11 2016,-4.4,22.2,0,0
3:51 PM February 11 2016,-5.6,33.3,0,0
4:51 PM February 11 2016,-6.1,27.8,0,0
5:51 PM February 11 2016,-7.2,27.8,0,0
6:51 PM February 11 2016,-8.3,27.8,0,0
7:51 PM February 11 2016,-9.4,22.2,0,0
8:51 AM February 12 2016,-10.6,7.4,0,0
9:51 AM February 12 2016,-8.9,11.1,0,0
10:51 AM February 12 2016,-7.8,18.5,0,0
11:51 AM February 12 2016,-6.7,13.0,0,0
12:51 PM February 12 2016,-6.1,7.4,0,0
1:51 PM February 12 2016,-5.6,9.3,0,0
2:51 PM February 12 2016,-5.0,16.7,0,0
3:51 PM February 12 2016,-5.6,18.5,0,0
4:51 PM February 12 2016,-5.6,11.1,0,0
5:51 PM February 12 2016,-5.6,14.8,0,0
6:51 PM February 12 2016,-5.6,5.6,0,0
7:51 PM February 12 2016,-6.1,9.3,0,0
8:51 AM February 13 2016,-6.7,20.4,0,0
9:51 AM February 13 2016,-5.6,20.4,0,0
10:51 AM February 13 2016,-5.6,29.6,0,0
11:51 AM February 13 2016,-5.0,37.0,0,0
12:51 PM February 13 2016,-6.1,22.2,0,0
1:51 PM February 13 2016,-6.7,40.7,0,0
2:51 PM February 13 2016,-8.3,44.4,0,0
3:51 PM February 13 2016,-10.0,35.2,0,0
4:51 PM February 13 2016,-12.8,35.2,0,0
5:51 PM February 13 2016,-14.4,33.3,0,0
6:51 PM February 13 2016,-16.1,33.3,0,0
7:51 PM February 13 2016,-16.7,37.0,0,0
8:51 AM February 14 2016,-20.6,24.1,0,0
9:51 AM February 14 2016,-18.9,20.4,0,0
10:51 AM February 14 2016,-17.2,25.9,0,0
11:51 AM February 14 2016,-15.0,18.5,0,0
12:51 PM February 14 2016,-13.3,22.2,0,0
1:51 PM February 14 2016,-12.2,18.5,0,0
2:51 PM February 14 2016,-11.1,24.1,0,0
3:51 PM February 14 2016,-11.7,18.5,0,0
4:51 PM February 14 2016,-11.7,13.0,0,0
5:51 PM February 14 2016,-12.2,13.0,0,0
6:51 PM February 14 2016,-13.3,11.1,0,0
7:51 PM February 14 2016,-13.9,13.0,0,0
8:51 AM February 15 2016,-15.0,0.0,0,0
9:51 AM February 15 2016,-11.7,0.0,0,0
10:51 AM February 15 2016,-10.0,0.0,0,0
11:51 AM February 15 2016,-8.9,5.6,0,0
12:51 PM February 15 2016,-7.8,5.6,0,0
1:51 PM February 15 2016,-7.2,5.6,0,1
2:51 PM February 15 2016,-6.7,7.4,0,1
3:51 PM February 15 2016,-6.1,9.3,0,1
4:21 PM February 15 2016,-6.1,13.0,0,1
4:51 PM February 15 2016,-5.6,11.1,0,1
5:51 PM February 15 2016,-5.6,11.1,0,1
5:58 PM February 15 2016,-5.6,11.1,0,1
6:19 PM February 15 2016,-5.6,14.8,0,1
6:42 PM February 15 2016,-5.6,13.0,0,1
6:51 PM February 15 2016,-5.6,13.0,0,1
7:21 PM February 15 2016,-5.6,13.0,0,1
7:51 PM February 15 2016,-5.6,11.1,0,1
8:51 AM February 16 2016,8.3,20.4,0,0
9:51 AM February 16 2016,8.9,25.9,0,0
10:29 AM February 16 2016,9.4,31.5,0,0
10:37 AM February 16 2016,9.4,24.1,0,0
